okbkiw1,Apteryx rowi,216,species
nibkiw1,Apteryx mantelli,217,species
liskiw1,Apteryx owenii,218,species
x01059,Apteryx rowi x owenii,219,hybrid
grskiw1,Apteryx haastii,220,species
kiwi1,Apteryx sp.,221,spuh
horscr1,Anhima cornuta,223,species
souscr1,Chauna torquata,224,species
norscr1,Chauna chavaria,225,species
maggoo1,Anseranas semipalmata,227,species
spwduc1,Dendrocygna guttata,229,species
plwduc1,Dendrocygna eytoni,230,species
wfwduc1,Dendrocygna viduata,231,species
x00721,Dendrocygna guttata x viduata,232,hybrid
bbwduc,Dendrocygna autumnalis,233,species
bkbwhd1,Dendrocygna autumnalis fulgens,234,issf
bkbwhd2,Dendrocygna autumnalis autumnalis,235,issf
wiwduc1,Dendrocygna arborea,236,species
x00775,Dendrocygna autumnalis x arborea,237,hybrid
fuwduc,Dendrocygna bicolor,238,species
x00938,Dendrocygna viduata x bicolor,239,hybrid
x00875,Dendrocygna autumnalis x bicolor,240,hybrid
wawduc1,Dendrocygna arcuata,241,species
x00990,Dendrocygna eytoni x arcuata,245,hybrid
y01227,Dendrocygna eytoni/arcuata,246,slash
lewduc1,Dendrocygna javanica,247,species
y01080,Dendrocygna bicolor/javanica,248,slash
x00360,Dendrocygna arcuata x javanica,249,hybrid
whistl1,Dendrocygna sp.,250,spuh
whbduc1,Thalassornis leuconotus,251,species
bahgoo,Anser indicus,254,species
empgoo,Anser canagicus,255,species
snogoo,Anser caerulescens,256,species
x00991,Anser indicus x caerulescens,259,hybrid
rosgoo,Anser rossii,260,species
sxrgoo1,Anser caerulescens x rossii,261,hybrid
y00469,Anser caerulescens/rossii,262,slash
gragoo,Anser anser,263,species
gragoo2,Anser anser anser,264,issf
gragoo3,Anser anser rubrirostris,265,issf
gragoo1,Anser anser (Domestic type),266,domestic
x00992,Anser indicus x anser,267,hybrid
swagoo1,Anser cygnoides,268,species
swagoo2,Anser cygnoides (Domestic type),269,domestic
x00776,Anser anser x cygnoides,270,hybrid
gwfgoo,Anser albifrons,271,species
gwfgoo1,Anser albifrons flavirostris,272,issf
gwfgoo4,Anser albifrons albifrons,273,issf
gwfgoo2,Anser albifrons gambelli/sponsa,274,issf
gwfgoo3,Anser albifrons elgasi,277,issf
x00755,Anser indicus x albifrons,278,hybrid
x00361,Anser canagicus x albifrons,279,hybrid
x00627,Anser caerulescens x albifrons,280,hybrid
x00362,Anser rossii x albifrons,281,hybrid
lwfgoo,Anser erythropus,282,species
y00707,Anser albifrons/erythropus,283,slash
taibeg1,Anser fabalis,284,species
tunbeg1,Anser serrirostris,288,species
x01089,Anser albifrons x serrirostris,291,hybrid
y00468,Anser fabalis/serrirostris,292,slash
pifgoo,Anser brachyrhynchus,293,species
domgoo1,Anser sp. (Domestic type),294,domestic
anser1,Anser sp.,295,spuh
brant,Branta bernicla,296,species
dabbra1,Branta bernicla bernicla,297,issf
atlbra1,Branta bernicla hrota,298,issf
blkbra1,Branta bernicla nigricans,299,issf
gybbra1,Branta bernicla (Gray-bellied),300,form
brant2,Branta bernicla bernicla x nigricans,301,intergrade
brant1,Branta bernicla hrota x nigricans,302,intergrade
x00685,Anser caerulescens x Branta bernicla,303,hybrid
bargoo,Branta leucopsis,304,species
x00363,Anser indicus x Branta leucopsis,305,hybrid
x00993,Anser canagicus x Branta leucopsis,306,hybrid
x00994,Anser caerulescens x Branta leucopsis,307,hybrid
x00995,Anser rossii x Branta leucopsis,308,hybrid
x00649,Anser anser x Branta leucopsis,309,hybrid
x00757,Anser albifrons x Branta leucopsis,310,hybrid
x00364,Anser erythropus x Branta leucopsis,311,hybrid
x00756,Anser brachyrhynchus x Branta leucopsis,312,hybrid
cacgoo1,Branta hutchinsii,313,species
alcgoo1,Branta hutchinsii leucopareia,314,issf
ricgoo1,Branta hutchinsii hutchinsii,315,issf
cacgoo2,Branta hutchinsii minima,316,issf
tacgoo1,Branta hutchinsii taverneri,317,issf
x00831,Anser canagicus x Branta hutchinsii,318,hybrid
x00692,Anser caerulescens x Branta hutchinsii,319,hybrid
x00694,Anser rossii x Branta hutchinsii,320,hybrid
x00722,Branta bernicla x hutchinsii,321,hybrid
x00414,Anser albifrons x Branta hutchinsii,322,hybrid
x00416,Branta leucopsis x hutchinsii,323,hybrid
cangoo,Branta canadensis,324,species
cangoo4,Branta canadensis moffitti/maxima,325,issf
cangoo3,Branta canadensis occidentalis/fulva,328,issf
cangoo1,Branta canadensis [canadensis Group],331,issf
x00908,Anser indicus x Branta canadensis,335,hybrid
swagoo3,Anser cygnoides x Branta canadensis,336,hybrid
x00650,Anser brachyrhynchus x Branta canadensis,337,hybrid
x00415,Anser albifrons x Branta canadensis,338,hybrid
x01088,Anser albifrons x Branta hutchinsii/canadensis,339,hybrid
x00758,Anser anser x Branta canadensis,340,hybrid
x00759,Anser sp. (Domestic type) x Branta canadensis,341,hybrid
x00197,Anser caerulescens x Branta canadensis,342,hybrid
x00693,Anser rossii x Branta canadensis,343,hybrid
x00417,Branta leucopsis x canadensis,344,hybrid
y00470,Branta hutchinsii/canadensis,345,slash
y00765,Anser caerulescens/rossii x Branta hutchinsii/canadensis,346,hybrid
hawgoo,Branta sandvicensis,347,species
rebgoo1,Branta ruficollis,348,species
x00939,Anser albifrons x Branta ruficollis,349,hybrid
x00996,Branta bernicla x ruficollis,350,hybrid
x00365,Branta leucopsis x ruficollis,351,hybrid
branta1,Branta sp.,352,spuh
cabgoo1,Cereopsis novaehollandiae,353,species
freduc1,Stictonetta naevosa,356,species
buwgoo1,Cyanochen cyanoptera,357,species
mutswa,Cygnus olor,358,species
x00366,Anser anser x Cygnus olor,359,hybrid
blkswa,Cygnus atratus,360,species
x01037,Cygnus olor x atratus,361,hybrid
blnswa2,Cygnus melancoryphus,362,species
truswa,Cygnus buccinator,363,species
x00832,Cygnus olor x buccinator,364,hybrid
tunswa,Cygnus columbianus,365,species
tunswa1,Cygnus columbianus columbianus,366,issf
bewswa1,Cygnus columbianus bewickii,367,issf
tunswa2,Cygnus columbianus columbianus x bewickii,368,intergrade
x00418,Cygnus buccinator x columbianus,369,hybrid
y00471,Cygnus buccinator/columbianus,370,slash
whoswa,Cygnus cygnus,371,species
x00997,Cygnus olor x cygnus,372,hybrid
x00419,Cygnus buccinator x cygnus,373,hybrid
y00708,Cygnus columbianus/cygnus,374,slash
swan1,Cygnus sp.,375,spuh
cosswa1,Coscoroba coscoroba,376,species
comduc2,Sarkidiornis melanotos,377,species
comduc3,Sarkidiornis sylvicola,378,species
harduc1,Pteronetta hartlaubii,379,species
origoo1,Oressochen jubatus,380,species
andgoo1,Oressochen melanopterus,381,species
uplgoo1,Chloephaga picta,382,species
uplgoo2,Chloephaga picta (White-breasted),385,form
uplgoo3,Chloephaga picta (Bar-breasted),386,form
kelgoo1,Chloephaga hybrida,387,species
ashgoo1,Chloephaga poliocephala,390,species
ruhgoo1,Chloephaga rubidiceps,391,species
chloep1,Chloephaga sp.,392,spuh
goose1,Anatidae (goose sp.),393,spuh
radshe1,Radjah radjah,394,species
egygoo,Alopochen aegyptiaca,397,species
maushe1,Alopochen mauritiana,398,species
reushe1,Alopochen kervazoi,399,species
rudshe,Tadorna ferruginea,400,species
x00367,Alopochen aegyptiaca x Tadorna ferruginea,401,hybrid
soashe1,Tadorna cana,402,species
ausshe1,Tadorna tadornoides,403,species
parshe1,Tadorna variegata,404,species
comshe,Tadorna tadorna,405,species
x00876,Tadorna ferruginea x tadorna,406,hybrid
creshe1,Tadorna cristata,407,species
spwgoo1,Plectropterus gambensis,408,species
spwgoo2,Plectropterus gambensis gambensis,409,issf
spwgoo3,Plectropterus gambensis niger,410,issf
flystd1,Tachyeres patachonicus,411,species
flistd1,Tachyeres pteneres,412,species
flistd2,Tachyeres pteneres [undescribed form],413,form
falstd1,Tachyeres brachypterus,414,species
falstd2,Tachyeres brachypterus (Flightless),415,form
falstd3,Tachyeres brachypterus (Flying),416,form
whhstd1,Tachyeres leucocephalus,417,species
steame1,Tachyeres sp.,418,spuh
creduc1,Lophonetta specularioides,419,species
speduc2,Speculanas specularis,422,species
musduc,Cairina moschata,423,species
musduc3,Cairina moschata (Domestic type),424,domestic
x01045,Alopochen aegyptiaca x Cairina moschata,425,hybrid
grnpyg1,Nettapus pulchellus,426,species
copgoo1,Nettapus coromandelianus,427,species
y01228,Nettapus pulchellus/coromandelianus,430,slash
afrpyg1,Nettapus auritus,431,species
rintea1,Callonetta leucophrys,432,species
wooduc,Aix sponsa,433,species
x00940,Tadorna tadorna x Aix sponsa,434,hybrid
manduc,Aix galericulata,435,species
x00833,Aix sponsa x galericulata,436,hybrid
manduc1,Chenonetta jubata,437,species
finduc1,Chenonetta finschi,438,species
bratea1,Amazonetta brasiliensis,439,species
bluduc1,Hymenolaimus malacorhynchos,442,species
torduc1,Merganetta armata,445,species
saltea1,Salvadorina waigiuensis,452,species
baitea,Sibirionetta formosa,453,species
gargan,Spatula querquedula,454,species
hottea1,Spatula hottentota,455,species
siltea1,Spatula versicolor,456,species
puntea1,Spatula puna,459,species
buwtea,Spatula discors,460,species
cintea,Spatula cyanoptera,461,species
bwxtea1,Spatula discors x cyanoptera,467,hybrid
y00314,Spatula discors/cyanoptera,468,slash
redsho1,Spatula platalea,469,species
capsho1,Spatula smithii,470,species
aussho1,Spatula rhynchotis,471,species
norsho,Spatula clypeata,474,species
x00836,Spatula querquedula x clypeata,475,hybrid
x00629,Spatula discors x clypeata,476,hybrid
x00630,Spatula cyanoptera x clypeata,477,hybrid
gadwal,Mareca strepera,478,species
gadwal1,Mareca strepera strepera,479,issf
gadwal2,Mareca strepera couesi,480,issf
x00457,Spatula clypeata x Mareca strepera,481,hybrid
falduc,Mareca falcata,482,species
x00368,Sibirionetta formosa x Mareca falcata,483,hybrid
x00369,Mareca strepera x falcata,484,hybrid
eurwig,Mareca penelope,485,species
x00723,Mareca strepera x penelope,486,hybrid
amewig,Mareca americana,487,species
x00877,Aix sponsa x Mareca americana,488,hybrid
x00370,Spatula discors x Mareca americana,489,hybrid
x00777,Spatula clypeata x Mareca americana,490,hybrid
x00724,Mareca strepera x americana,491,hybrid
x00421,Mareca penelope x americana,492,hybrid
y00670,Mareca penelope/americana,493,slash
chiwig1,Mareca sibilatrix,494,species
x00998,Mareca penelope x sibilatrix,495,hybrid
amsduc1,Mareca marecula,496,species
afbduc1,Anas sparsa,497,species
yebduc1,Anas undulata,500,species
melduc1,Anas melleri,503,species
pabduc1,Anas superciliosa,504,species
layduc,Anas laysanensis,507,species
hawduc,Anas wyvilliana,508,species
phiduc1,Anas luzonica,509,species
isbduc1,Anas poecilorhyncha,510,species
spbduc,Anas zonorhyncha,513,species
y00830,Anas poecilorhyncha/zonorhyncha,514,slash
mallar3,Anas platyrhynchos,515,species
mallar2,Anas platyrhynchos (Domestic type),518,domestic
mdxmal1,Cairina moschata x Anas platyrhynchos,519,hybrid
x00205,Aix sponsa x Anas platyrhynchos,520,hybrid
x00612,Spatula clypeata x Anas platyrhynchos,521,hybrid
x00420,Mareca strepera x Anas platyrhynchos,522,hybrid
x00647,Mareca penelope x Anas platyrhynchos,523,hybrid
x00611,Mareca americana x Anas platyrhynchos,524,hybrid
x00760,Anas undulata x platyrhynchos,525,hybrid
x00458,Anas platyrhynchos x superciliosa,526,hybrid
x00423,Anas platyrhynchos x wyvilliana,527,hybrid
x00834,Anas platyrhynchos x poecilorhyncha,528,hybrid
x00835,Anas platyrhynchos x zonorhyncha,529,hybrid
y01128,Anas platyrhynchos/superciliosa,530,slash
y01129,Anas platyrhynchos/wyvilliana,531,slash
y01130,Anas platyrhynchos/poecilorhyncha,532,slash
y01131,Anas platyrhynchos/zonorhyncha,533,slash
mexduc,Anas diazi,534,species
mallar4,Anas platyrhynchos x diazi,535,hybrid
mallar,Anas platyrhynchos/diazi,536,slash
ambduc,Anas rubripes,537,species
x00941,Mareca americana x Anas rubripes,538,hybrid
x00004,Anas platyrhynchos x rubripes,539,hybrid
y00600,Anas platyrhynchos/rubripes,540,slash
motduc,Anas fulvigula,541,species
motduc1,Anas fulvigula fulvigula,542,issf
motduc2,Anas fulvigula maculosa,543,issf
x00422,Anas platyrhynchos x fulvigula,544,hybrid
y01098,Anas platyrhynchos x diazi/fulvigula,545,hybrid
x00922,Anas diazi x fulvigula,546,hybrid
y00632,Anas platyrhynchos/fulvigula,547,slash
y01099,Anas diazi/fulvigula,548,slash
y00633,Anas rubripes/fulvigula,549,slash
captea1,Anas capensis,550,species
whcpin,Anas bahamensis,551,species
whcpin1,Anas bahamensis bahamensis/rubrirostris,552,issf
whcpin2,Anas bahamensis galapagensis,555,issf
x00778,Anas platyrhynchos x bahamensis,556,hybrid
rebduc1,Anas erythrorhyncha,557,species
norpin,Anas acuta,558,species
x00837,Sibirionetta formosa x Anas acuta,559,hybrid
x00610,Mareca strepera x Anas acuta,560,hybrid
x00761,Mareca penelope x Anas acuta,561,hybrid
x00196,Mareca americana x Anas acuta,562,hybrid
x01087,Anas superciliosa x acuta,563,hybrid
x00628,Anas platyrhynchos x acuta,564,hybrid
x00674,Anas rubripes x acuta,565,hybrid
eatpin1,Anas eatoni,566,species
yebpin1,Anas georgica,569,species
yebpin2,Anas georgica georgica,570,issf
yebpin3,Anas georgica spinicauda/niceforoi,571,issf
gnwtea,Anas crecca,574,species
egwtea1,Anas crecca crecca,575,issf
agwtea1,Anas crecca carolinensis,576,issf
gnwtea1,Anas crecca crecca x carolinensis,577,intergrade
x00999,Sibirionetta formosa x Anas crecca,578,hybrid
x00371,Spatula querquedula x Anas crecca,579,hybrid
x00673,Spatula discors x Anas crecca,580,hybrid
x00763,Spatula cyanoptera x Anas crecca,581,hybrid
x00762,Mareca strepera x Anas crecca,582,hybrid
x00372,Mareca penelope x Anas crecca,583,hybrid
x00646,Mareca americana x Anas crecca,584,hybrid
x00670,Anas platyrhynchos x crecca,585,hybrid
x00725,Anas acuta x crecca,586,hybrid
y00766,Spatula querquedula/Anas crecca,587,slash
spetea3,Anas andium,588,species
andtea2,Anas andium altipetens,589,issf
andtea3,Anas andium andium,590,issf
yebtea1,Anas flavirostris,591,species
spetea2,Anas flavirostris flavirostris,592,issf
spetea4,Anas flavirostris oxyptera,593,issf
y00367,Anas georgica/flavirostris,594,slash
spetea1,Anas andium/flavirostris,595,slash
mauduc1,Anas theodori,596,species
andtea1,Anas albogularis,597,species
suntea1,Anas gibberifrons,598,species
gretea1,Anas gracilis,599,species
x00926,Anas superciliosa x gracilis,602,hybrid
chetea1,Anas castanea,603,species
x00925,Anas superciliosa x castanea,606,hybrid
x00913,Anas gracilis x castanea,607,hybrid
y00368,Anas gracilis/castanea,608,slash
bertea1,Anas bernieri,609,species
auitea1,Anas aucklandica,610,species
caitea1,Anas nesiotis,611,species
brotea1,Anas chlorotis,612,species
x00878,Anas platyrhynchos x chlorotis,613,hybrid
anas1,Anas sp.,614,spuh
teal,Anatidae sp. (teal sp.),615,spuh
dabduc1,Anatidae sp. (dabbling duck sp.),616,spuh
pieduc1,Malacorhynchus membranaceus,617,species
martea1,Marmaronetta angustirostris,618,species
pihduc1,Rhodonessa caryophyllacea,619,species
whwduc1,Asarcornis scutulata,620,species
recpoc,Netta rufina,621,species
x00648,Anas platyrhynchos x Netta rufina,622,hybrid
soupoc1,Netta erythrophthalma,623,species
robpoc1,Netta peposaca,626,species
canvas,Aythya valisineria,627,species
redhea,Aythya americana,628,species
x00879,Anas platyrhynchos x Aythya americana,629,hybrid
x00684,Aythya valisineria x americana,630,hybrid
compoc,Aythya ferina,631,species
x01000,Anas platyrhynchos x Aythya ferina,632,hybrid
x00373,Netta rufina x Aythya ferina,633,hybrid
rinduc,Aythya collaris,634,species
x01001,Anas platyrhynchos x Aythya collaris,635,hybrid
x00880,Aythya valisineria x collaris,636,hybrid
x00679,Aythya americana x collaris,637,hybrid
ferduc,Aythya nyroca,638,species
x00374,Netta rufina x Aythya nyroca,639,hybrid
x00764,Aythya ferina x nyroca,640,hybrid
madpoc1,Aythya innotata,641,species
baepoc1,Aythya baeri,642,species
x01093,Aythya ferina x baeri,643,hybrid
x00838,Aythya nyroca x baeri,644,hybrid
y00709,Aythya nyroca/baeri,645,slash
wheduc1,Aythya australis,646,species
x00912,Anas gracilis x Aythya australis,647,hybrid
tufduc,Aythya fuligula,648,species
x00375,Anas platyrhynchos x Aythya fuligula,649,hybrid
x00376,Netta rufina x Aythya fuligula,650,hybrid
x00683,Aythya ferina x fuligula,651,hybrid
x00652,Aythya collaris x fuligula,652,hybrid
x00839,Aythya nyroca x fuligula,653,hybrid
nezsca1,Aythya novaeseelandiae,654,species
gresca,Aythya marila,655,species
x00680,Aythya americana x marila,658,hybrid
x00779,Aythya collaris x marila,659,hybrid
x00654,Aythya fuligula x marila,660,hybrid
lessca,Aythya affinis,661,species
x00678,Aythya americana x affinis,662,hybrid
x00613,Aythya collaris x affinis,663,hybrid
x00653,Aythya fuligula x affinis,664,hybrid
x00377,Aythya valisineria x marila/affinis,665,hybrid
x00681,Aythya americana x marila/affinis,666,hybrid
x00682,Aythya collaris x marila/affinis,667,hybrid
tdxsca1,Aythya fuligula x marila/affinis,668,hybrid
scaup,Aythya marila/affinis,669,slash
aythya1,Aythya sp.,670,spuh
steeid,Polysticta stelleri,671,species
labduc,Camptorhynchus labradorius,672,species
speeid,Somateria fischeri,673,species
kineid,Somateria spectabilis,674,species
x00942,Somateria fischeri x spectabilis,675,hybrid
comeid,Somateria mollissima,676,species
comeid5,Somateria mollissima mollissima,677,issf
comeid6,Somateria mollissima faeroeensis,678,issf
comeid1,Somateria mollissima v-nigrum,679,issf
comeid2,Somateria mollissima dresseri,680,issf
comeid3,Somateria mollissima borealis,681,issf
comeid4,Somateria mollissima sedentaria,682,issf
x00881,Anas platyrhynchos x Somateria mollissima,683,hybrid
x00665,Somateria spectabilis x mollissima,684,hybrid
eider,Somateria spectabilis/mollissima,685,slash
eider1,Somateria sp.,686,spuh
harduc,Histrionicus histrionicus,687,species
sursco,Melanitta perspicillata,688,species
whwsco3,Melanitta fusca,689,species
whwsco2,Melanitta deglandi,690,species
whwsco1,Melanitta stejnegeri,691,species
x00882,Melanitta perspicillata x deglandi,692,hybrid
whwsco,Melanitta fusca/deglandi/stejnegeri,693,slash
whwsco4,Melanitta deglandi/stejnegeri,694,slash
blksco1,Melanitta nigra,695,species
blksco2,Melanitta americana,696,species
dawsco,Melanitta perspicillata/americana,697,slash
blksco,Melanitta nigra/americana,698,slash
scoter,Melanitta sp.,699,spuh
lotduc,Clangula hyemalis,700,species
buffle,Bucephala albeola,701,species
comgol,Bucephala clangula,702,species
x00655,Bucephala albeola x clangula,705,hybrid
x00909,Bucephala albeola x clangula/islandica,706,hybrid
bargol,Bucephala islandica,707,species
cxbgol1,Bucephala clangula x islandica,708,hybrid
y00004,Bucephala clangula/islandica,709,slash
smew,Mergellus albellus,710,species
x00378,Bucephala clangula x Mergellus albellus,711,hybrid
hoomer,Lophodytes cucullatus,712,species
x00202,Aix sponsa x Lophodytes cucullatus,713,hybrid
x00424,Bucephala albeola x Lophodytes cucullatus,714,hybrid
x00425,Bucephala clangula x Lophodytes cucullatus,715,hybrid
x00426,Bucephala islandica x Lophodytes cucullatus,716,hybrid
x00631,Bucephala clangula/islandica x Lophodytes cucullatus,717,hybrid
x00379,Mergellus albellus x Lophodytes cucullatus,718,hybrid
auimer1,Mergus australis,719,species
commer,Mergus merganser,720,species
goosan1,Mergus merganser merganser/orientalis,721,issf
commer1,Mergus merganser americanus,724,issf
x00840,Somateria mollissima x Mergus merganser,725,hybrid
x00726,Lophodytes cucullatus x Mergus merganser,726,hybrid
bramer1,Mergus octosetaceus,727,species
rebmer,Mergus serrator,728,species
x00614,Aythya collaris x Mergus serrator,729,hybrid
x00780,Mergus merganser x serrator,730,hybrid
y00224,Mergus merganser/serrator,731,slash
scsmer1,Mergus squamatus,732,species
mergan1,Mergellus/Lophodytes/Mergus sp.,733,spuh
blhduc1,Heteronetta atricapilla,734,species
masduc,Nomonyx dominicus,735,species
rudduc,Oxyura jamaicensis,736,species
y00710,Nomonyx dominicus/Oxyura jamaicensis,737,slash
andduc1,Oxyura ferruginea,738,species
andduc2,Oxyura ferruginea andina,739,issf
rudduc2,Oxyura ferruginea ferruginea,740,issf
whhduc1,Oxyura leucocephala,741,species
x00705,Oxyura jamaicensis x leucocephala,742,hybrid
macduc1,Oxyura maccoa,743,species
lakduc1,Oxyura vittata,744,species
y00601,Oxyura ferruginea/vittata,745,slash
blbduc1,Oxyura australis,746,species
musduc1,Biziura lobata,747,species
duck1,Anatidae (duck sp.),750,spuh
waterf1,Anatidae sp.,751,spuh
ausbrt1,Alectura lathami,753,species
watbrt1,Aepypodius arfakianus,756,species
brubrt1,Aepypodius bruijnii,759,species
rebbrt1,Talegalla cuvieri,760,species
bkbbrt1,Talegalla fuscirostris,763,species
bncbrt1,Talegalla jobiensis,768,species
talega1,Talegalla sp.,771,spuh
mallee1,Leipoa ocellata,772,species
maleo1,Macrocephalon maleo,773,species
molscr1,Eulipoa wallacei,774,species
niuscr1,Megapodius pritchardii,775,species
micscr1,Megapodius laperouse,776,species
nicscr1,Megapodius nicobariensis,779,species
tabscr1,Megapodius cumingii,782,species
sulscr1,Megapodius bernsteinii,790,species
tanscr1,Megapodius tenimberensis,791,species
dusscr1,Megapodius freycinet,792,species
dusscr2,Megapodius freycinet [freycinet Group],793,issf
forscr1,Megapodius freycinet forsteni/buruensis,797,issf
dusscr3,Megapodius geelvinkianus,800,species
melscr1,Megapodius eremita,801,species
vanscr1,Megapodius layardi,802,species
negscr1,Megapodius decollatus,803,species
orfscr1,Megapodius reinwardt,804,species
placha,Ortalis vetula,811,species
grhcha1,Ortalis cinereiceps,816,species
chwcha1,Ortalis garrula,817,species
ruvcha1,Ortalis ruficauda,818,species
ruvcha2,Ortalis ruficauda ruficrissa,819,issf
ruvcha3,Ortalis ruficauda ruficauda,820,issf
ruhcha1,Ortalis erythroptera,821,species
rubcha1,Ortalis wagleri,822,species
wemcha1,Ortalis poliocephala,823,species
chacha1,Ortalis canicollis,824,species
whbcha1,Ortalis leucogastra,827,species
colcha1,Ortalis columbiana,828,species
specha3,Ortalis guttata,829,species
specha6,Ortalis guttata guttata/subaffinis,830,issf
specha5,Ortalis guttata remota,833,issf
specha2,Ortalis araucuan,834,species
specha4,Ortalis squamata,835,species
varcha1,Ortalis motmot,836,species
varcha3,Ortalis ruficeps,837,species
bubcha1,Ortalis superciliaris,838,species
chacha2,Ortalis sp.,839,spuh
batgua1,Penelope argyrotis,840,species
beagua1,Penelope barbata,844,species
baugua1,Penelope ortoni,845,species
andgua1,Penelope montagnii,846,species
margua1,Penelope marail,852,species
rumgua1,Penelope superciliaris,855,species
refgua1,Penelope dabbenei,859,species
spigua1,Penelope jacquacu,860,species
spigua3,Penelope jacquacu granti,861,issf
spigua2,Penelope jacquacu [jacquacu Group],862,issf
y00657,Penelope marail/jacquacu,866,slash
cregua1,Penelope purpurascens,867,species
caugua1,Penelope perspicax,871,species
whwgua1,Penelope albipennis,872,species
dulgua1,Penelope obscura,873,species
y01229,Penelope superciliaris/obscura,876,slash
dulgua3,Penelope bridgesi,877,species
whcgua1,Penelope pileata,878,species
chbgua1,Penelope ochrogaster,879,species
whbgua1,Penelope jacucaca,880,species
penelo1,Penelope sp.,881,spuh
trpgua1,Pipile pipile,882,species
butpig1,Pipile cumanensis,883,species
butpig2,Pipile grayi,884,species
btpgua1,Pipile cumanensis/grayi,885,slash
rtpgua1,Pipile cujubi,886,species
retpig2,Pipile cujubi nattereri,887,issf
retpig1,Pipile cujubi cujubi,888,issf
x01078,Pipile grayi x cujubi,889,hybrid
y00831,Pipile grayi/cujubi,890,slash
bfpgua1,Pipile jacutinga,891,species
watgua1,Aburria aburri,892,species
blagua1,Chamaepetes unicolor,893,species
siwgua1,Chamaepetes goudotii,894,species
higgua1,Penelopina nigra,900,species
horgua1,Oreophasis derbianus,901,species
noccur1,Nothocrax urumutum,902,species
crecur2,Mitu tomentosum,903,species
salcur1,Mitu salvini,904,species
rabcur2,Mitu tuberosum,905,species
alacur1,Mitu mitu,906,species
helcur1,Pauxi pauxi,907,species
horcur2,Pauxi koepckeae,910,species
horcur3,Pauxi unicornis,911,species
grecur1,Crax rubra,912,species
bubcur1,Crax alberti,915,species
yekcur1,Crax daubentoni,916,species
blacur1,Crax alector,917,species
watcur1,Crax globulosa,920,species
bafcur1,Crax fasciolata,921,species
bafcur2,Crax fasciolata pinima,922,issf
bafcur3,Crax fasciolata fasciolata/grayi,923,issf
rebcur1,Crax blumenbachii,926,species
